frame_id,time,detected,x1,y1,x2,y2,c1,c2
43.0,1.4016666666666668,1.0,307.4007263183594,161.06106567382812,138.69854736328125,97.41405487060547,0.7950721383094788,0.7836565971374512
44.0,1.435,1.0,306.0192565917969,160.88633728027344,140.0604248046875,96.97084045410156,0.796044647693634,0.7647650241851807
45.0,1.4683333333333335,1.0,304.9849548339844,160.71261596679688,141.3525390625,96.4186782836914,0.8085517287254333,0.7557607293128967
46.0,1.5016666666666667,1.0,303.96441650390625,160.3681182861328,142.49391174316406,95.74858093261719,0.7944622039794922,0.7708950638771057
47.0,1.5350000000000001,1.0,302.60809326171875,160.17391967773438,144.06558227539062,95.24290466308594,0.7846742272377014,0.7371538877487183
48.0,1.5683333333333334,1.0,301.22845458984375,159.83941650390625,145.4920654296875,94.2032470703125,0.7734903693199158,0.7716608643531799
49.0,1.6016666666666668,1.0,299.93194580078125,159.40969848632812,146.5562286376953,93.52137756347656,0.8029852509498596,0.7807165384292603
50.0,1.635,1.0,298.6767578125,158.960205078125,147.61264038085938,92.85321044921875,0.7840172052383423,0.7601618766784668
51.0,1.6683333333333334,1.0,297.37530517578125,158.7733154296875,148.76226806640625,91.86902618408203,0.7618180513381958,0.733392596244812
52.0,1.7016666666666667,1.0,295.857421875,158.505615234375,149.71466064453125,90.81212615966797,0.7592260837554932,0.7427494525909424
53.0,1.735,1.0,294.48846435546875,158.09043884277344,150.7421112060547,89.68617248535156,0.7713903784751892,0.7486470341682434
54.0,1.7683333333333333,1.0,293.0544738769531,157.7306671142578,151.53204345703125,88.4544448852539,0.7883511185646057,0.7329679131507874
55.0,1.8016666666666667,1.0,291.63323974609375,157.51007080078125,152.43289184570312,87.15165710449219,0.7730820178985596,0.7112840414047241
56.0,1.8350000000000002,1.0,290.42242431640625,157.1170654296875,153.27598571777344,85.87832641601562,0.7628766894340515,0.7437384128570557
57.0,1.8683333333333334,1.0,289.213134765625,156.66104125976562,154.1752471923828,84.25689697265625,0.7648977637290955,0.7483875155448914
58.0,1.9016666666666668,1.0,287.94775390625,156.22828674316406,154.9520263671875,82.9380111694336,0.771052896976471,0.7619512677192688
59.0,1.935,1.0,286.67022705078125,156.1982421875,155.82037353515625,81.32699584960938,0.7783636450767517,0.7663752436637878
60.0,1.9683333333333335,1.0,285.47625732421875,155.92681884765625,156.54861450195312,80.08314514160156,0.7915109992027283,0.7828481793403625
61.0,2.001666666666667,1.0,284.4732666015625,155.5421142578125,157.15219116210938,78.836181640625,0.8181042671203613,0.7795484066009521
62.0,2.035,1.0,283.3414306640625,155.20758056640625,158.23724365234375,77.41516876220703,0.7783921360969543,0.7589280605316162
63.0,2.0683333333333334,1.0,282.3599853515625,154.66586303710938,158.96951293945312,76.10939025878906,0.7549649477005005,0.7495649456977844
64.0,2.1016666666666666,1.0,281.2453308105469,154.23648071289062,159.88739013671875,74.9755859375,0.7973275780677795,0.758293092250824
65.0,2.1350000000000007,1.0,280.16485595703125,153.94964599609375,160.60975646972656,74.20148468017578,0.7929413914680481,0.7471092939376831
66.0,2.17,1.0,279.2679443359375,153.42120361328125,161.39767456054688,73.50399780273438,0.7823789715766907,0.7290592193603516
67.0,2.2033333333333336,1.0,278.3312683105469,153.00839233398438,162.2530059814453,72.84231567382812,0.7779349684715271,0.7199574112892151
68.0,2.236666666666667,1.0,277.476806640625,152.33917236328125,163.0089111328125,72.28820037841797,0.7292097210884094,0.7289657592773438
69.0,2.27,1.0,276.57733154296875,151.85411071777344,163.72238159179688,72.01480102539062,0.7636958956718445,0.7238528728485107
70.0,2.3033333333333332,1.0,275.57000732421875,151.31930541992188,164.52548217773438,71.58077239990234,0.776131808757782,0.7430955767631531
71.0,2.336666666666667,1.0,274.79541015625,150.9407958984375,165.37274169921875,71.16619873046875,0.7817295789718628,0.7631869316101074
72.0,2.37,1.0,273.74609375,150.38555908203125,166.18353271484375,70.90403747558594,0.7655036449432373,0.7642894387245178
73.0,2.4033333333333333,1.0,272.90277099609375,149.80572509765625,167.30831909179688,70.88579559326172,0.7696462869644165,0.7506491541862488
74.0,2.436666666666667,1.0,272.21075439453125,149.14553833007812,168.1263427734375,70.63479614257812,0.7461592555046082,0.71426922082901
75.0,2.47,1.0,271.1565856933594,148.6097412109375,169.11721801757812,70.54449462890625,0.76447993516922,0.7320204973220825
76.0,2.5033333333333334,1.0,270.408935546875,148.34591674804688,170.2127685546875,70.5213623046875,0.7771100997924805,0.714379608631134
77.0,2.5366666666666666,1.0,269.52947998046875,147.88943481445312,171.20852661132812,70.50218200683594,0.7907295823097229,0.725982666015625
78.0,2.5700000000000003,1.0,268.8529968261719,147.34376525878906,172.2484130859375,70.53767395019531,0.7920408844947815,0.7487068176269531
79.0,2.6033333333333335,1.0,268.02557373046875,146.96841430664062,173.32293701171875,70.7759017944336,0.7581657767295837,0.75516277551651
80.0,2.6366666666666667,1.0,267.12188720703125,146.4080047607422,174.35475158691406,70.83466339111328,0.7823740839958191,0.7664225697517395
81.0,2.67,1.0,266.3653564453125,145.51951599121094,175.32144165039062,70.83061981201172,0.7750266790390015,0.77428138256073
82.0,2.7033333333333336,1.0,265.7508544921875,144.95263671875,176.57846069335938,71.39952087402344,0.7641496062278748,0.75596684217453
83.0,2.736666666666667,1.0,264.78887939453125,144.40802001953125,177.784423828125,72.01533508300781,0.7414003610610962,0.7324739694595337
84.0,2.77,1.0,263.779052734375,143.78677368164062,179.07904052734375,72.35667419433594,0.7387513518333435,0.7246702909469604
85.0,2.8033333333333337,1.0,262.544921875,143.07559204101562,180.2723388671875,72.97701263427734,0.7523675560951233,0.7307094931602478
86.0,2.836666666666667,1.0,261.68231201171875,142.17208862304688,181.65280151367188,73.77764892578125,0.7775312066078186,0.7609370350837708
87.0,2.87,1.0,260.6666259765625,141.46575927734375,182.93603515625,74.43595886230469,0.7594673037528992,0.7589902877807617
88.0,2.9033333333333333,1.0,259.7726135253906,140.76104736328125,184.3343048095703,75.2567138671875,0.7611529231071472,0.7583234906196594
89.0,2.936666666666667,1.0,258.89764404296875,139.9678955078125,185.74122619628906,76.29603576660156,0.7547523975372314,0.7336812615394592
90.0,2.97,1.0,257.5507507324219,138.7603759765625,187.16860961914062,77.3206787109375,0.7242947816848755,0.7165750861167908
91.0,3.0033333333333334,1.0,256.5386962890625,137.81427001953125,188.80453491210938,78.37277221679688,0.7576299905776978,0.7369850277900696
92.0,3.0366666666666666,1.0,255.68798828125,136.92205810546875,190.17247009277344,79.29010009765625,0.7875807285308838,0.771286129951477
93.0,3.0700000000000003,1.0,254.4664306640625,136.135986328125,191.51638793945312,80.41365051269531,0.7674697041511536,0.7357140183448792
94.0,3.1033333333333335,1.0,253.4947509765625,135.29098510742188,192.85401916503906,81.52041625976562,0.7406401634216309,0.7168067097663879
95.0,3.1366666666666667,1.0,252.365966796875,134.419921875,194.20901489257812,82.69436645507812,0.7543610334396362,0.7358735799789429
96.0,3.1700000000000004,1.0,251.78671264648438,133.74424743652344,195.08322143554688,83.76504516601562,0.7922582626342773,0.7340547442436218
97.0,3.2033333333333336,1.0,251.19778442382812,132.77284240722656,196.07167053222656,84.82470703125,0.7550352811813354,0.7376719117164612
98.0,3.236666666666667,1.0,250.5059051513672,131.879150390625,197.19943237304688,85.78131103515625,0.7656983733177185,0.739875316619873
99.0,3.27,1.0,249.6947784423828,131.17800903320312,198.38050842285156,86.72410583496094,0.7665148973464966,0.7440682053565979
100.0,3.3033333333333337,1.0,248.99264526367188,130.44943237304688,199.2379608154297,87.7208251953125,0.7661324143409729,0.7444508075714111
101.0,3.336666666666667,1.0,248.06631469726562,129.3333282470703,200.02337646484375,88.72247314453125,0.7886717319488525,0.7209601402282715
102.0,3.37,1.0,247.59085083007812,128.25518798828125,200.90487670898438,89.6162338256836,0.7554601430892944,0.7359100580215454
103.0,3.4033333333333333,1.0,246.89321899414062,127.06036376953125,201.7375946044922,90.55384826660156,0.7796311974525452,0.7204575538635254
104.0,3.436666666666667,1.0,246.63031005859375,126.04718017578125,202.43556213378906,91.41095733642578,0.7562972903251648,0.7256045937538147
105.0,3.47,1.0,246.17442321777344,124.8258056640625,203.13787841796875,92.106689453125,0.7486178278923035,0.7248234748840332
106.0,3.5033333333333334,1.0,246.06552124023438,123.66510009765625,203.61163330078125,92.90310668945312,0.76936936378479,0.7401794791221619
107.0,3.5366666666666666,1.0,245.81158447265625,122.52839660644531,204.0465087890625,93.72135925292969,0.7745925188064575,0.7688460350036621
108.0,3.5700000000000003,1.0,245.8062744140625,121.39749145507812,204.42263793945312,94.21978759765625,0.7713510990142822,0.7647216320037842
109.0,3.605,1.0,245.71987915039062,120.0211181640625,204.81927490234375,95.08650207519531,0.7367720007896423,0.722995936870575
110.0,3.6383333333333336,1.0,245.96743774414062,118.57362365722656,205.18930053710938,95.82904052734375,0.741687536239624,0.7190847396850586
111.0,3.671666666666667,1.0,246.09417724609375,117.19200134277344,205.5767364501953,96.56611633300781,0.76717209815979,0.726527750492096
112.0,3.705,1.0,246.44265747070312,115.72542572021484,205.87486267089844,97.16114807128906,0.7438638210296631,0.7389909029006958
113.0,3.7383333333333337,1.0,246.88430786132812,114.13099670410156,206.15335083007812,97.84408569335938,0.7582953572273254,0.7544863224029541
114.0,3.771666666666667,1.0,247.47909545898438,112.73490142822266,206.62432861328125,98.24087524414062,0.7799068093299866,0.7721529006958008
115.0,3.805,1.0,248.166259765625,111.27635955810547,206.90721130371094,98.33805847167969,0.7652919888496399,0.7502921223640442
116.0,3.8383333333333334,1.0,248.68313598632812,109.82716369628906,206.85952758789062,98.29231262207031,0.7745192646980286,0.6971024870872498
117.0,3.871666666666667,1.0,249.67715454101562,108.32784271240234,206.78506469726562,97.9871826171875,0.7745308876037598,0.7577225565910339
118.0,3.9050000000000002,1.0,250.83248901367188,107.36702728271484,206.48052978515625,97.56489562988281,0.770982027053833,0.7638915181159973
119.0,3.9383333333333335,1.0,251.64773559570312,106.2080078125,206.31808471679688,96.89353942871094,0.7529515027999878,0.7337097525596619
120.0,3.9716666666666667,1.0,252.60028076171875,105.45869445800781,206.23255920410156,96.01968383789062,0.7272982597351074,0.7169137597084045
121.0,4.005,1.0,253.59774780273438,104.90461730957031,206.26951599121094,95.18203735351562,0.729302167892456,0.7101752758026123
122.0,4.038333333333333,1.0,254.6363067626953,104.25747680664062,206.0214080810547,94.33119201660156,0.7555464506149292,0.739881694316864
123.0,4.071666666666667,1.0,255.6944580078125,103.70036315917969,206.09951782226562,93.64042663574219,0.7737423181533813,0.7619454264640808
124.0,4.105,1.0,256.46783447265625,103.23123168945312,206.11813354492188,92.79330444335938,0.7708876132965088,0.7647983431816101
125.0,4.138333333333334,1.0,257.05621337890625,103.00827026367188,206.30819702148438,92.09230041503906,0.7673512101173401,0.7534648776054382
126.0,4.171666666666667,1.0,257.8683166503906,102.32264709472656,206.413330078125,91.3979263305664,0.7411558628082275,0.7393290400505066
127.0,4.205,1.0,258.50921630859375,102.01085662841797,206.5420684814453,90.74703979492188,0.7374839782714844,0.7204959988594055
128.0,4.238333333333333,1.0,258.81353759765625,101.7112045288086,206.96450805664062,89.86839294433594,0.7507230639457703,0.7341915369033813
129.0,4.2716666666666665,1.0,259.30035400390625,101.29231262207031,207.15162658691406,89.26738739013672,0.7656716704368591,0.7286789417266846
130.0,4.305000000000001,1.0,259.5828857421875,100.91224670410156,207.76815795898438,88.8138427734375,0.7777393460273743,0.7102461457252502
131.0,4.338333333333334,1.0,259.85406494140625,100.50533294677734,208.22048950195312,88.28190612792969,0.7730593085289001,0.6969528198242188
132.0,4.371666666666667,1.0,259.83941650390625,100.10070037841797,208.82720947265625,87.61278533935547,0.7537018656730652,0.716817319393158
133.0,4.405,1.0,259.8927307128906,99.59001922607422,209.73190307617188,86.92768859863281,0.7345180511474609,0.7318124175071716
134.0,4.4383333333333335,1.0,259.95166015625,99.01481628417969,210.60641479492188,86.58842468261719,0.7554518580436707,0.7335381507873535
135.0,4.471666666666667,1.0,259.75225830078125,98.58039855957031,211.64859008789062,85.90826416015625,0.7656636834144592,0.7470748424530029
136.0,4.505,1.0,259.38677978515625,98.18580627441406,212.9349365234375,85.22735595703125,0.7723701000213623,0.7714048624038696
137.0,4.538333333333333,1.0,258.9691467285156,97.78288269042969,213.9949951171875,84.6397705078125,0.7870165109634399,0.7618102431297302
138.0,4.571666666666667,1.0,258.55810546875,97.14836120605469,215.46328735351562,84.0045394897461,0.7793288826942444,0.7522998452186584
139.0,4.605,1.0,258.01812744140625,96.4566650390625,217.06192016601562,83.3927001953125,0.7721758484840393,0.7172072529792786
140.0,4.638333333333334,1.0,257.31787109375,95.75056457519531,218.708251953125,82.44288635253906,0.7622110247612,0.7111563086509705
141.0,4.671666666666667,1.0,256.7333984375,94.99516296386719,220.20550537109375,81.58477020263672,0.7492465376853943,0.7253090143203735
142.0,4.705,1.0,256.0522766113281,94.20561981201172,221.8362274169922,80.70563507080078,0.7611704468727112,0.7585925459861755
143.0,4.738333333333333,1.0,255.584716796875,93.4444580078125,223.08302307128906,79.45944213867188,0.8029683828353882,0.77181476354599
144.0,4.7716666666666665,1.0,254.9539337158203,92.82785034179688,224.36117553710938,78.52225494384766,0.7646342515945435,0.7514063715934753
145.0,4.805000000000001,1.0,254.55914306640625,92.23438262939453,225.45838928222656,77.22773742675781,0.7462366819381714,0.7427583932876587
146.0,4.838333333333334,1.0,254.16659545898438,91.8539810180664,226.16278076171875,76.17636108398438,0.7564482688903809,0.7435092926025391
147.0,4.871666666666667,1.0,253.94012451171875,91.36061096191406,226.84848022460938,74.77970886230469,0.7974874973297119,0.7334685921669006
148.0,4.905,1.0,253.60516357421875,91.00210571289062,227.43960571289062,73.60086822509766,0.7829548716545105,0.707963228225708
149.0,4.9383333333333335,1.0,253.40023803710938,90.36700439453125,227.56021118164062,72.1912841796875,0.7452604174613953,0.7178065180778503
150.0,4.971666666666667,1.0,253.17926025390625,90.03102111816406,228.02163696289062,71.0453872680664,0.7771961688995361,0.7322189807891846
151.0,5.005,1.0,252.8777313232422,89.61375427246094,227.81878662109375,69.48314666748047,0.7923023700714111,0.7630243301391602
152.0,5.04,1.0,252.69650268554688,89.42171478271484,227.90826416015625,67.86141967773438,0.7655553817749023,0.7552614808082581
153.0,5.073333333333333,1.0,252.52706909179688,89.09786987304688,227.96072387695312,66.22596740722656,0.7870673537254333,0.7848034501075745
154.0,5.106666666666667,1.0,252.52447509765625,89.13219451904297,227.56793212890625,64.3953628540039,0.7861614227294922,0.7851459980010986
155.0,5.140000000000001,1.0,252.53451538085938,89.19161987304688,227.50518798828125,62.332923889160156,0.7916158437728882,0.7345606088638306
156.0,5.173333333333334,1.0,252.484619140625,89.61465454101562,227.15597534179688,60.09455871582031,0.7917278409004211,0.775196373462677
157.0,5.206666666666667,1.0,252.65846252441406,89.92741394042969,226.86151123046875,57.948204040527344,0.7655341029167175,0.7336156964302063
158.0,5.24,1.0,252.8673095703125,90.32493591308594,226.66650390625,56.026573181152344,0.7775518298149109,0.7403144240379333
159.0,5.273333333333333,1.0,252.91766357421875,90.93486022949219,226.47488403320312,54.55622100830078,0.7747402191162109,0.7267323136329651
160.0,5.306666666666667,1.0,252.93191528320312,91.39193725585938,226.26141357421875,53.269737243652344,0.7347893118858337,0.7339069247245789
161.0,5.34,1.0,253.0676727294922,91.85319519042969,225.8246612548828,52.714599609375,0.7324459552764893,0.719102680683136
162.0,5.373333333333334,1.0,253.1380615234375,92.44928741455078,225.52670288085938,52.42736053466797,0.747590184211731,0.7322460412979126
163.0,5.406666666666667,1.0,253.0121307373047,92.99214172363281,225.2952880859375,52.12366485595703,0.7538869380950928,0.7514825463294983
164.0,5.44,1.0,252.96368408203125,93.655517578125,224.5620574951172,52.64148712158203,0.7692766785621643,0.7160658240318298
165.0,5.473333333333334,1.0,253.0102996826172,94.2390365600586,224.21539306640625,53.015037536621094,0.7635492086410522,0.7351946234703064
166.0,5.506666666666667,1.0,253.03927612304688,94.89486694335938,223.72439575195312,53.774940490722656,0.7500326633453369,0.7379251718521118
167.0,5.54,1.0,252.83285522460938,95.48385620117188,223.26492309570312,54.96591567993164,0.792481005191803,0.702637255191803
168.0,5.573333333333333,1.0,252.65328979492188,96.16610717773438,222.91085815429688,55.89999008178711,0.7992130517959595,0.7228731513023376
169.0,5.606666666666667,1.0,252.56626892089844,96.67694091796875,222.30844116210938,56.97917175292969,0.7672901153564453,0.7442851662635803
170.0,5.640000000000001,1.0,252.16656494140625,97.47730255126953,221.64569091796875,58.0219612121582,0.7697880864143372,0.7511568665504456
171.0,5.673333333333334,1.0,251.75436401367188,98.08845520019531,221.3350830078125,58.967384338378906,0.7783517837524414,0.7721653580665588
172.0,5.706666666666667,1.0,251.365478515625,98.59820556640625,220.815185546875,59.9312744140625,0.7855504155158997,0.7784320712089539
173.0,5.74,1.0,250.977783203125,99.14192199707031,220.4708251953125,60.815956115722656,0.7785255312919617,0.7719783186912537
174.0,5.773333333333333,1.0,250.28155517578125,99.79080200195312,220.18771362304688,61.750553131103516,0.7493215799331665,0.7388295531272888
175.0,5.806666666666667,1.0,249.82672119140625,100.26996612548828,219.53211975097656,62.66027069091797,0.7426331043243408,0.7351130843162537
176.0,5.84,1.0,248.97402954101562,100.86750793457031,219.1773681640625,63.585121154785156,0.7739576697349548,0.7329300045967102
177.0,5.873333333333334,1.0,248.16937255859375,101.08908081054688,218.59039306640625,64.76811218261719,0.7887371778488159,0.7143741846084595
178.0,5.906666666666667,1.0,247.2978057861328,101.83121490478516,218.27484130859375,65.76713562011719,0.7908169031143188,0.7559230327606201
179.0,5.94,1.0,246.3550262451172,102.04568481445312,217.8233184814453,66.82646179199219,0.7623605132102966,0.7549034953117371
180.0,5.973333333333334,1.0,245.1515350341797,102.48648071289062,217.18463134765625,67.90123748779297,0.771009087562561,0.759234607219696
181.0,6.006666666666667,1.0,244.0179443359375,102.99185180664062,216.35946655273438,69.35894775390625,0.7783346772193909,0.7686324715614319
182.0,6.04,1.0,242.8074951171875,103.28133392333984,215.71498107910156,70.69186401367188,0.7949391603469849,0.7679426670074463
183.0,6.073333333333333,1.0,241.68515014648438,103.40096282958984,214.88226318359375,72.01806640625,0.780359148979187,0.7391167283058167
184.0,6.106666666666667,1.0,240.3817596435547,103.66690063476562,213.858154296875,73.62458801269531,0.784080982208252,0.7668946385383606
185.0,6.140000000000001,1.0,239.03358459472656,104.29939270019531,212.74435424804688,74.84814453125,0.795587956905365,0.7449517846107483
186.0,6.173333333333334,1.0,237.88104248046875,104.69034576416016,211.37265014648438,76.61734008789062,0.7509350180625916,0.7283021807670593
187.0,6.206666666666667,1.0,236.80812072753906,105.3919677734375,209.98779296875,77.650390625,0.7516239285469055,0.7203730344772339
188.0,6.24,1.0,235.8422088623047,106.3077392578125,208.48748779296875,79.17514038085938,0.7960341572761536,0.754461407661438
189.0,6.273333333333333,1.0,234.7486572265625,107.29103088378906,207.00538635253906,80.32456970214844,0.7712721228599548,0.7623592615127563
190.0,6.306666666666667,1.0,233.813720703125,108.54680633544922,205.4169921875,81.53302001953125,0.775381863117218,0.726162314414978
191.0,6.340000000000001,1.0,232.9593505859375,110.12217712402344,203.81671142578125,82.60502624511719,0.7635953426361084,0.724801242351532
192.0,6.373333333333334,1.0,232.1593017578125,111.59394073486328,202.4771728515625,83.58494567871094,0.7665039896965027,0.7638634443283081
193.0,6.406666666666667,1.0,231.5484161376953,113.4368896484375,201.0769500732422,84.65531158447266,0.751947283744812,0.7514761686325073
194.0,6.44,1.0,230.92739868164062,115.23922729492188,199.84158325195312,85.43150329589844,0.7573375701904297,0.7298487424850464
195.0,6.4750000000000005,1.0,230.3933868408203,117.02030944824219,198.91952514648438,86.09663391113281,0.7777556777000427,0.7474318146705627
196.0,6.508333333333334,1.0,230.0518341064453,118.36897277832031,198.14154052734375,86.58902740478516,0.7598469257354736,0.7397221922874451
197.0,6.541666666666667,1.0,229.51419067382812,119.8731689453125,197.37083435058594,87.09992980957031,0.7479386329650879,0.7233037948608398
198.0,6.575,1.0,229.17373657226562,121.03828430175781,196.4658203125,87.53536987304688,0.7635897994041443,0.7437658905982971
199.0,6.608333333333333,1.0,228.6295928955078,122.43485260009766,195.9543914794922,87.88605499267578,0.7934942245483398,0.7503681182861328
200.0,6.641666666666667,1.0,228.301025390625,123.12287902832031,195.61485290527344,88.05120849609375,0.7774165868759155,0.7663435339927673
201.0,6.675000000000001,1.0,227.83892822265625,123.94569396972656,195.43515014648438,88.25521850585938,0.7766003012657166,0.7573817372322083
202.0,6.708333333333334,1.0,227.1598663330078,124.4903564453125,195.07196044921875,88.50904846191406,0.7687758803367615,0.724308431148529
203.0,6.741666666666667,1.0,226.84384155273438,124.99449157714844,194.87518310546875,88.92787170410156,0.7756668925285339,0.7356590628623962
204.0,6.775,1.0,226.24383544921875,125.20600891113281,194.86788940429688,89.12044525146484,0.7743340134620667,0.7401542067527771
205.0,6.808333333333334,1.0,225.5272979736328,125.56550598144531,194.861572265625,89.38577270507812,0.7717417478561401,0.7500898241996765
206.0,6.841666666666667,1.0,224.97195434570312,125.82103729248047,194.8523712158203,89.8145751953125,0.7626485824584961,0.7458921074867249
207.0,6.875,1.0,224.4664764404297,126.03225708007812,194.90280151367188,90.27761840820312,0.7522348165512085,0.751793384552002
208.0,6.908333333333334,1.0,223.6163330078125,126.16094207763672,194.93975830078125,90.72662353515625,0.7663240432739258,0.7262517809867859
209.0,6.941666666666667,1.0,222.56979370117188,126.50054931640625,194.985595703125,91.1690673828125,0.7745490670204163,0.7279945015907288
210.0,6.9750000000000005,1.0,221.74380493164062,126.57203674316406,194.99740600585938,91.86917114257812,0.7740527391433716,0.7431995272636414
211.0,7.008333333333334,1.0,220.85760498046875,126.69145202636719,195.23202514648438,92.46040344238281,0.7712507843971252,0.7599315643310547
212.0,7.041666666666667,1.0,219.67739868164062,126.67158508300781,195.28582763671875,93.19412231445312,0.7846730947494507,0.7693895697593689
213.0,7.075,1.0,218.55899047851562,126.85903930664062,195.45933532714844,93.75471496582031,0.7890381813049316,0.7868881225585938
214.0,7.108333333333333,1.0,217.56024169921875,126.91558837890625,195.6065673828125,94.44345092773438,0.7758626341819763,0.7633578181266785
215.0,7.141666666666667,1.0,216.18658447265625,127.043701171875,195.63339233398438,95.10539245605469,0.7639400959014893,0.7334290742874146
