frame_id,time,detected,x1,y1,c1
1.0,0.0,1.0,190.8238525390625,108.27168273925781,0.8098422288894653
2.0,0.03333333333333333,1.0,192.90032958984375,110.29816436767578,0.8269885778427124
3.0,0.06666666666666667,1.0,196.01412963867188,113.12527465820312,0.804040789604187
4.0,0.1,1.0,199.97152709960938,117.03897094726562,0.7964625358581543
5.0,0.13333333333333333,1.0,205.22259521484375,120.38140106201172,0.8327673673629761
6.0,0.16666666666666669,1.0,209.33876037597656,122.7170181274414,0.8250024318695068
7.0,0.2,1.0,212.42877197265625,124.00166320800781,0.8575975894927979
8.0,0.23333333333333334,1.0,215.16043090820312,124.86904907226562,0.8500076532363892
9.0,0.26666666666666666,1.0,216.43606567382812,125.27546691894531,0.7861699461936951
10.0,0.3,1.0,217.087646484375,125.45437622070312,0.8246070742607117
11.0,0.33333333333333337,1.0,216.81317138671875,125.73441314697266,0.8062052726745605
12.0,0.3666666666666667,1.0,215.74468994140625,126.09063720703125,0.7680602669715881
13.0,0.4,1.0,214.61331176757812,126.09829711914062,0.7888897061347961
14.0,0.43333333333333335,1.0,213.0863800048828,125.77394104003906,0.828217625617981
15.0,0.4666666666666667,1.0,211.59048461914062,124.8551025390625,0.8036432862281799
16.0,0.5,1.0,210.79153442382812,123.75614166259766,0.85594242811203
17.0,0.5333333333333333,1.0,209.9710693359375,122.7513427734375,0.8410249352455139
18.0,0.5666666666666667,1.0,209.3568572998047,121.88790893554688,0.81659996509552
19.0,0.6,1.0,208.733154296875,121.22415161132812,0.7965536117553711
20.0,0.6333333333333334,1.0,208.23468017578125,120.65823364257812,0.8334720730781555
21.0,0.6666666666666667,1.0,207.61859130859375,120.2193603515625,0.84292072057724
22.0,0.7000000000000001,1.0,207.0450439453125,120.04486846923828,0.8354705572128296
23.0,0.735,1.0,206.4652862548828,119.90910339355469,0.8048509955406189
24.0,0.7683333333333334,1.0,206.08912658691406,119.98442077636719,0.83674156665802
25.0,0.8016666666666667,1.0,205.5959014892578,119.94682312011719,0.8564395904541016
26.0,0.8350000000000001,1.0,205.1199493408203,119.91069793701172,0.8509063720703125
27.0,0.8683333333333334,1.0,204.5063018798828,119.88863372802734,0.8499078154563904
28.0,0.9016666666666667,1.0,203.99893188476562,119.8555908203125,0.8526095747947693
29.0,0.935,1.0,203.3878631591797,119.51506042480469,0.8584981560707092
30.0,0.9683333333333334,1.0,202.95843505859375,119.2178726196289,0.8583544492721558
31.0,1.0016666666666667,1.0,202.29505920410156,118.9017333984375,0.8330682516098022
32.0,1.0350000000000001,1.0,201.73931884765625,118.61602783203125,0.7575171589851379
33.0,1.0683333333333334,1.0,201.21429443359375,118.40794372558594,0.8242090940475464
34.0,1.1016666666666668,1.0,200.71035766601562,118.1148681640625,0.8284992575645447
35.0,1.135,1.0,200.198486328125,117.8244857788086,0.8190853595733643
36.0,1.1683333333333334,1.0,199.8092041015625,117.57591247558594,0.8147281408309937
37.0,1.2016666666666667,1.0,199.49807739257812,117.29624938964844,0.8114176988601685
38.0,1.235,1.0,199.24346923828125,117.02388000488281,0.800995409488678
39.0,1.2683333333333333,1.0,198.9393768310547,116.91427612304688,0.8022710084915161
40.0,1.3016666666666667,1.0,198.60369873046875,116.64846801757812,0.7788900136947632
41.0,1.335,1.0,198.38504028320312,116.3050765991211,0.7980005145072937
42.0,1.3683333333333334,1.0,198.41375732421875,116.09539794921875,0.8145357370376587
43.0,1.4016666666666668,1.0,198.28042602539062,115.82305908203125,0.8231719732284546
44.0,1.435,1.0,198.23724365234375,115.63432312011719,0.826292097568512
45.0,1.4683333333333335,1.0,198.20657348632812,115.51519012451172,0.8307681083679199
46.0,1.5016666666666667,1.0,198.1969757080078,115.48174285888672,0.8321256041526794
47.0,1.5350000000000001,1.0,198.26211547851562,115.50794219970703,0.8364027142524719
48.0,1.5683333333333334,1.0,198.35560607910156,115.83660888671875,0.8308824300765991
49.0,1.6016666666666668,1.0,198.6618194580078,116.15924072265625,0.8084703683853149
50.0,1.635,1.0,199.20053100585938,116.6131591796875,0.7781640291213989
51.0,1.6683333333333334,1.0,199.99594116210938,117.22431945800781,0.8166255354881287
52.0,1.7016666666666667,1.0,201.1846160888672,117.82701873779297,0.8243264555931091
53.0,1.735,1.0,203.48028564453125,119.07522583007812,0.8462721109390259
54.0,1.7683333333333333,1.0,206.15493774414062,120.640380859375,0.8193621039390564
55.0,1.8016666666666667,1.0,209.54205322265625,122.51339721679688,0.8226699233055115
56.0,1.8350000000000002,1.0,213.80923461914062,124.76904296875,0.8424709439277649
57.0,1.8683333333333334,1.0,217.25054931640625,127.12033081054688,0.8313724398612976
58.0,1.9016666666666668,1.0,218.80136108398438,129.1289825439453,0.8493566513061523
59.0,1.935,1.0,217.72323608398438,130.8493194580078,0.8154840469360352
60.0,1.9683333333333335,1.0,216.16342163085938,131.7259063720703,0.7912367582321167
61.0,2.001666666666667,1.0,215.5857391357422,131.7892303466797,0.8228729367256165
62.0,2.035,1.0,216.16627502441406,130.73165893554688,0.7155375480651855
63.0,2.0683333333333334,1.0,216.33657836914062,128.4899444580078,0.6994476914405823
64.0,2.1016666666666666,1.0,215.68014526367188,126.28421020507812,0.7909389138221741
65.0,2.1350000000000007,1.0,214.40390014648438,124.20002746582031,0.8439033627510071
66.0,2.17,1.0,212.10507202148438,122.6200942993164,0.7927095890045166
67.0,2.2033333333333336,1.0,209.92025756835938,121.99766540527344,0.7966312170028687
68.0,2.236666666666667,1.0,207.9666290283203,121.90492248535156,0.8019871711730957
