frame_id,time,detected,x1,y1,c1
1.0,0.0,1.0,312.97900390625,738.779052734375,0.776096522808075
2.0,0.016666666666666666,1.0,311.82037353515625,736.9990234375,0.7489129304885864
3.0,0.03333333333333333,1.0,311.0528564453125,737.2716064453125,0.7436617016792297
4.0,0.05,1.0,310.73114013671875,735.7188720703125,0.7595615386962891
5.0,0.06666666666666667,1.0,309.3533630371094,734.970947265625,0.7452701926231384
6.0,0.08333333333333334,1.0,308.82891845703125,732.8111572265625,0.7573959231376648
7.0,0.1,1.0,307.1705322265625,732.7889404296875,0.7473573088645935
8.0,0.11666666666666667,1.0,306.20416259765625,731.2937622070312,0.7735416293144226
9.0,0.13333333333333333,1.0,305.2752990722656,731.501708984375,0.7727074027061462
10.0,0.15,1.0,306.0799560546875,730.0963134765625,0.7516118288040161
11.0,0.16666666666666669,1.0,303.2022705078125,729.5182495117188,0.7653481960296631
12.0,0.18333333333333335,1.0,302.337646484375,728.3211669921875,0.7487385869026184
13.0,0.2,1.0,301.445556640625,728.255859375,0.741282045841217
14.0,0.21666666666666667,1.0,301.2152099609375,726.468017578125,0.7667109966278076
15.0,0.23333333333333334,1.0,299.53118896484375,725.4605712890625,0.7647694945335388
16.0,0.25,1.0,298.9441833496094,724.83837890625,0.7612186074256897
17.0,0.26666666666666666,1.0,297.55712890625,724.6409912109375,0.7523055672645569
18.0,0.2833333333333333,1.0,296.95111083984375,721.7479858398438,0.7602291703224182
19.0,0.3,1.0,295.3359375,722.259033203125,0.7643334269523621
20.0,0.3166666666666667,1.0,295.6029357910156,721.5823364257812,0.7597605586051941
21.0,0.33333333333333337,1.0,294.5826110839844,720.813720703125,0.7553513050079346
22.0,0.35000000000000003,1.0,294.932861328125,718.7196655273438,0.7508887648582458
23.0,0.3666666666666667,1.0,293.1036376953125,718.142333984375,0.7823848128318787
24.0,0.38333333333333336,1.0,292.95257568359375,717.07568359375,0.763583242893219
25.0,0.4,1.0,290.9869384765625,717.0325927734375,0.7605843544006348
26.0,0.4166666666666667,1.0,290.22454833984375,715.7559814453125,0.7343754172325134
27.0,0.43333333333333335,1.0,288.8843078613281,715.81640625,0.7437317371368408
28.0,0.45,1.0,288.6531677246094,714.550048828125,0.7294427752494812
29.0,0.4666666666666667,1.0,287.91424560546875,713.76708984375,0.7314431667327881
30.0,0.48333333333333334,1.0,287.279052734375,711.4945068359375,0.7379014492034912
31.0,0.5,1.0,286.9323425292969,712.1201171875,0.7492148280143738
32.0,0.5166666666666667,1.0,285.7724609375,709.0765380859375,0.7644045352935791
33.0,0.5333333333333333,1.0,284.5985107421875,709.048583984375,0.7534317374229431
34.0,0.55,1.0,284.3432312011719,707.0413818359375,0.7752912640571594
35.0,0.5666666666666667,1.0,283.846923828125,707.741455078125,0.7576637864112854
36.0,0.5833333333333334,1.0,282.223876953125,706.1103515625,0.7539830207824707
37.0,0.6,1.0,280.4817199707031,705.490966796875,0.7706266641616821
38.0,0.6166666666666667,1.0,279.8768310546875,703.8292236328125,0.7663843035697937
39.0,0.6333333333333334,1.0,279.71575927734375,703.7346801757812,0.7631296515464783
40.0,0.65,1.0,279.47943115234375,702.64013671875,0.7548707127571106
41.0,0.6666666666666667,1.0,277.97161865234375,702.1482543945312,0.7612089514732361
42.0,0.6833333333333333,1.0,279.3775634765625,700.5274047851562,0.7701171636581421
43.0,0.7000000000000001,1.0,277.81683349609375,700.133544921875,0.7778764367103577
44.0,0.7166666666666667,1.0,276.7401123046875,698.6177978515625,0.7736727595329285
45.0,0.735,1.0,276.0117492675781,697.8634033203125,0.7587692141532898
46.0,0.7516666666666667,1.0,276.9953308105469,696.5921020507812,0.7632277607917786
47.0,0.7683333333333334,1.0,274.724853515625,696.55615234375,0.755842924118042
48.0,0.785,1.0,274.83135986328125,695.413818359375,0.7444130778312683
49.0,0.8016666666666667,1.0,272.3609619140625,694.01611328125,0.7430447340011597
50.0,0.8183333333333334,1.0,273.8387145996094,693.447998046875,0.7585429549217224
51.0,0.8350000000000001,1.0,271.9537353515625,692.3564453125,0.7585464119911194
52.0,0.8516666666666667,1.0,272.1518859863281,691.5057373046875,0.7452108263969421
53.0,0.8683333333333334,1.0,270.7724609375,690.4218139648438,0.7323963642120361
54.0,0.885,1.0,270.4815979003906,688.5758056640625,0.7248637676239014
55.0,0.9016666666666667,1.0,268.70379638671875,686.9773559570312,0.6792333722114563
56.0,0.9183333333333333,1.0,267.41412353515625,685.0045166015625,0.7187931537628174
57.0,0.935,1.0,267.2664489746094,685.0910034179688,0.5840839743614197
58.0,0.9516666666666667,1.0,266.1692810058594,682.7714233398438,0.5850805640220642
59.0,0.9683333333333334,1.0,264.7813720703125,681.705810546875,0.72763991355896
60.0,0.9850000000000001,1.0,264.47967529296875,680.6947021484375,0.7546104788780212
61.0,1.0016666666666667,1.0,263.6518249511719,680.3964233398438,0.7430194616317749
62.0,1.0183333333333333,1.0,263.62908935546875,678.8204345703125,0.7403739094734192
63.0,1.0350000000000001,1.0,262.5535888671875,677.9730224609375,0.7452676892280579
64.0,1.0516666666666667,1.0,262.6417541503906,676.5403442382812,0.7281776666641235
65.0,1.0683333333333334,1.0,261.9015197753906,675.8642578125,0.7398303747177124
66.0,1.085,1.0,261.64654541015625,673.1117553710938,0.762470543384552
67.0,1.1016666666666668,1.0,260.64373779296875,672.6385498046875,0.740879476070404
68.0,1.1183333333333334,1.0,259.5895690917969,670.8787841796875,0.7516127228736877
69.0,1.135,1.0,258.2022399902344,669.593505859375,0.7662485837936401
