frame_id,time,detected,x1,y1,x2,y2,x3,y3,c1,c2,c3
31.0,1.0016666666666667,1.0,289.69635009765625,135.87158203125,139.1669921875,96.555908203125,127.21350860595703,118.28216552734375,0.7769929766654968,0.7633540630340576,0.7531293630599976
32.0,1.0350000000000001,1.0,289.900146484375,137.3479766845703,137.95062255859375,97.33055114746094,127.21701049804688,116.81396484375,0.7745457887649536,0.7649545669555664,0.7135587334632874
33.0,1.0683333333333334,1.0,289.9651794433594,139.10916137695312,136.54010009765625,98.3221206665039,127.07797241210938,115.70368957519531,0.7861984968185425,0.7547441124916077,0.739791214466095
34.0,1.1016666666666668,1.0,289.94757080078125,140.6298370361328,135.20896911621094,99.34397888183594,127.11124420166016,114.29851531982422,0.767720639705658,0.750880241394043,0.730377197265625
35.0,1.135,1.0,289.74713134765625,142.1673126220703,133.68020629882812,100.23898315429688,127.18080139160156,112.96826171875,0.7704976797103882,0.7218077778816223,0.7146175503730774
36.0,1.1683333333333334,1.0,289.375244140625,143.8868408203125,132.05279541015625,101.09674072265625,127.33847045898438,111.80239868164062,0.7614359259605408,0.759874701499939,0.7332709431648254
37.0,1.2016666666666667,1.0,289.2827453613281,145.17807006835938,130.91592407226562,101.26505279541016,126.84294128417969,111.06729888916016,0.7534886002540588,0.7507312297821045,0.6962589025497437
38.0,1.235,1.0,288.9561767578125,146.67596435546875,129.59066772460938,101.18348693847656,126.07994079589844,110.87198638916016,0.7503167986869812,0.7253521680831909,0.6782085299491882
39.0,1.2683333333333333,1.0,288.4741516113281,148.19020080566406,128.58621215820312,100.45162963867188,124.97445678710938,111.0302734375,0.7695425152778625,0.7675694227218628,0.6998217105865479
40.0,1.3016666666666667,1.0,288.18145751953125,149.43746948242188,127.60488891601562,99.28355407714844,123.568359375,111.53529357910156,0.7720417976379395,0.7526758909225464,0.7253414988517761
41.0,1.335,1.0,287.81585693359375,150.767333984375,126.85038757324219,97.73004913330078,121.9059829711914,111.66650390625,0.7832298874855042,0.7796245813369751,0.74601811170578
42.0,1.3683333333333334,1.0,287.32965087890625,151.97164916992188,125.87532043457031,96.18592834472656,120.15361022949219,112.05900573730469,0.7801455855369568,0.7602335214614868,0.7456035614013672
43.0,1.4016666666666668,1.0,286.70379638671875,152.8178253173828,124.74515533447266,95.08256530761719,118.39836883544922,112.68537139892578,0.7655933499336243,0.754683256149292,0.7295005917549133
44.0,1.435,1.0,286.0706787109375,153.93765258789062,123.28843688964844,93.671875,116.66609191894531,112.72346496582031,0.7735798358917236,0.7600290775299072,0.7380369901657104
45.0,1.4683333333333335,1.0,285.72125244140625,154.79933166503906,122.14641571044922,92.36610412597656,114.65414428710938,112.93060302734375,0.7965089678764343,0.7586635947227478,0.7173223495483398
46.0,1.5016666666666667,1.0,285.40203857421875,155.53164672851562,120.9354248046875,91.49109649658203,112.56095886230469,113.05361938476562,0.7781310677528381,0.7620678544044495,0.7220485806465149
47.0,1.5350000000000001,1.0,284.7756042480469,156.1223602294922,119.81291198730469,90.610595703125,110.59028625488281,113.0767593383789,0.7690211534500122,0.7560067772865295,0.7279369235038757
48.0,1.5683333333333334,1.0,284.35150146484375,156.63809204101562,118.56185913085938,89.68132781982422,108.32893371582031,113.4164047241211,0.7721390724182129,0.7602319717407227,0.7463161945343018
49.0,1.6016666666666668,1.0,283.955078125,157.39666748046875,117.72988891601562,89.00997161865234,106.51551818847656,113.30945587158203,0.782225489616394,0.7672379612922668,0.7670609951019287
50.0,1.635,1.0,283.5534973144531,158.10592651367188,117.04228210449219,88.30146789550781,104.71920776367188,113.08483123779297,0.7806571125984192,0.7782731652259827,0.7324455380439758
51.0,1.6683333333333334,1.0,283.26861572265625,158.57696533203125,116.16574096679688,87.72625732421875,103.30523681640625,113.43359375,0.7888530492782593,0.786186933517456,0.7557122111320496
52.0,1.7016666666666667,1.0,282.9776611328125,158.92941284179688,115.32667541503906,87.58736419677734,102.25276184082031,113.46421813964844,0.7718817591667175,0.7703831195831299,0.7640435099601746
53.0,1.735,1.0,282.585205078125,159.55999755859375,114.3531723022461,87.48228454589844,101.4406509399414,113.36299133300781,0.7762073874473572,0.7742481827735901,0.754802942276001
54.0,1.7683333333333333,1.0,282.0815734863281,160.23834228515625,113.46913146972656,87.42539978027344,101.08198547363281,113.34036254882812,0.7833412289619446,0.7776715755462646,0.7403294444084167
55.0,1.8016666666666667,1.0,281.6954345703125,160.91773986816406,112.7087631225586,87.32512664794922,100.88862609863281,113.27178955078125,0.7814092040061951,0.7680716514587402,0.7321082353591919
56.0,1.8350000000000002,1.0,281.23370361328125,161.4718780517578,111.67704010009766,87.30897521972656,100.94755554199219,113.2291488647461,0.7796741127967834,0.7749759554862976,0.7512030005455017
57.0,1.8683333333333334,1.0,280.97406005859375,161.98348999023438,110.8172607421875,87.60533142089844,101.01378631591797,113.00384521484375,0.7720902562141418,0.7710200548171997,0.7622243165969849
58.0,1.9016666666666668,1.0,280.41729736328125,162.62255859375,109.62152099609375,88.03227996826172,101.45994567871094,112.83142852783203,0.7791076302528381,0.7583668231964111,0.7474314570426941
59.0,1.935,1.0,279.79443359375,163.19866943359375,108.47560119628906,88.2803955078125,102.02496337890625,112.69371032714844,0.7901673913002014,0.7739676833152771,0.7733802199363708
60.0,1.9683333333333335,1.0,279.5328063964844,163.8951416015625,107.45675659179688,88.56903076171875,102.68586730957031,112.59919738769531,0.7842966318130493,0.7813428640365601,0.7649378776550293
61.0,2.001666666666667,1.0,279.05474853515625,164.75750732421875,105.89970397949219,88.76387023925781,103.2564697265625,112.35700988769531,0.7978940010070801,0.7597551941871643,0.755255401134491
62.0,2.035,1.0,278.2750244140625,165.61431884765625,104.51995849609375,89.21366882324219,104.00962829589844,112.15884399414062,0.8014678359031677,0.7308652400970459,0.7030918002128601
63.0,2.0683333333333334,1.0,277.4356994628906,166.49729919433594,103.07901763916016,89.73503112792969,104.67654418945312,111.86300659179688,0.7574216723442078,0.7544059753417969,0.7353976964950562
64.0,2.1016666666666666,1.0,276.6150817871094,167.29425048828125,101.55305480957031,90.02530670166016,105.74237060546875,111.584716796875,0.8019278049468994,0.7737635970115662,0.754980206489563
65.0,2.1350000000000007,1.0,275.7371520996094,168.34121704101562,99.95176696777344,90.67825317382812,106.40299987792969,111.15328979492188,0.8020613193511963,0.7794891595840454,0.7439670562744141
66.0,2.17,1.0,274.8070983886719,169.22625732421875,98.57636260986328,91.1446533203125,107.41770935058594,111.05179595947266,0.7969549894332886,0.780417799949646,0.7738789319992065
67.0,2.2033333333333336,1.0,273.72698974609375,170.29660034179688,97.16301727294922,91.91539001464844,108.07064819335938,110.83027648925781,0.786902129650116,0.7754862904548645,0.7439403533935547
68.0,2.236666666666667,1.0,272.56207275390625,171.30389404296875,95.83670043945312,92.474365234375,108.709716796875,110.47720336914062,0.7828168869018555,0.77025306224823,0.757457971572876
69.0,2.27,1.0,271.58306884765625,172.5573272705078,94.39231872558594,93.36795806884766,109.63916015625,110.22250366210938,0.8039219975471497,0.768133819103241,0.758185863494873
70.0,2.3033333333333332,1.0,270.3985595703125,173.4456329345703,93.44542694091797,93.92020416259766,110.76803588867188,110.22482299804688,0.7978501915931702,0.7793786525726318,0.7709494829177856
71.0,2.336666666666667,1.0,269.40283203125,174.88272094726562,91.97399139404297,94.67630767822266,111.85275268554688,110.10235595703125,0.7832466959953308,0.7464380264282227,0.7170444130897522
72.0,2.37,1.0,268.1632080078125,176.02821350097656,90.94215393066406,95.25028991699219,113.00503540039062,110.04708862304688,0.7836028337478638,0.7626795172691345,0.7553462982177734
73.0,2.4033333333333333,1.0,267.06500244140625,177.20828247070312,89.7135009765625,95.99393463134766,114.45694732666016,109.7961654663086,0.7915793657302856,0.776404619216919,0.7681706547737122
74.0,2.436666666666667,1.0,266.04559326171875,178.3983917236328,88.55079650878906,96.86929321289062,115.65513610839844,109.49947357177734,0.7989781498908997,0.7823063135147095,0.741531252861023
75.0,2.47,1.0,265.37103271484375,179.38754272460938,87.67066192626953,97.94066619873047,116.71464538574219,109.01823425292969,0.781839907169342,0.7631444931030273,0.7371801137924194
76.0,2.5033333333333334,1.0,264.6735534667969,180.14541625976562,86.9404067993164,99.03477478027344,117.62405395507812,108.64034271240234,0.7658395171165466,0.7530487179756165,0.7356080412864685
77.0,2.5366666666666666,1.0,264.2291564941406,181.2889862060547,86.33515930175781,100.24427795410156,118.8265380859375,108.06072235107422,0.7657908201217651,0.7640811800956726,0.7362053990364075
78.0,2.5700000000000003,1.0,263.679443359375,182.37423706054688,85.92559814453125,101.45496368408203,119.33438110351562,107.29581451416016,0.7962830662727356,0.7780864834785461,0.748024046421051
79.0,2.6033333333333335,1.0,262.98388671875,183.1702880859375,85.71134948730469,102.88617706298828,119.97642517089844,106.39812469482422,0.7779362797737122,0.7658510208129883,0.7627671360969543
80.0,2.6366666666666667,1.0,262.56842041015625,184.10037231445312,85.71389770507812,104.29153442382812,120.20051574707031,105.52088928222656,0.7728018760681152,0.7640909552574158,0.7351929545402527
81.0,2.67,1.0,262.09930419921875,184.80813598632812,85.61035919189453,105.94121551513672,120.40106201171875,104.38296508789062,0.806705117225647,0.7488288283348083,0.7276502847671509
82.0,2.7033333333333336,1.0,261.6611328125,185.61215209960938,86.00225830078125,107.47119140625,120.29171752929688,103.23512268066406,0.7697668075561523,0.7470851540565491,0.7276483774185181
83.0,2.736666666666667,1.0,261.32684326171875,186.3318634033203,86.0359115600586,108.60929870605469,120.29853820800781,101.73855590820312,0.7606827616691589,0.7566156387329102,0.7551377415657043
84.0,2.77,1.0,261.02691650390625,186.87298583984375,86.35382080078125,110.23060607910156,120.1004867553711,101.0129165649414,0.789867103099823,0.7859921455383301,0.7836601138114929
85.0,2.8033333333333337,1.0,260.8031311035156,187.56150817871094,86.81424713134766,111.24945831298828,119.37935638427734,99.87718200683594,0.7879132032394409,0.7533528804779053,0.7470658421516418
86.0,2.836666666666667,1.0,260.43328857421875,188.29043579101562,87.35735321044922,112.6172866821289,118.76406860351562,98.63245391845703,0.7638108134269714,0.7622320652008057,0.7290712594985962
87.0,2.87,1.0,260.093505859375,188.92724609375,88.1641845703125,113.80117797851562,118.12586212158203,97.51963806152344,0.779168963432312,0.756792426109314,0.7320201396942139
88.0,2.9033333333333333,1.0,259.6980285644531,189.3587646484375,89.15614318847656,115.264404296875,117.19981384277344,96.53312683105469,0.7933821678161621,0.7869402170181274,0.7150700688362122
89.0,2.936666666666667,1.0,259.45294189453125,190.21109008789062,90.37612915039062,116.18916320800781,116.25066375732422,95.5718994140625,0.7967384457588196,0.764644205570221,0.7449957728385925
90.0,2.97,1.0,258.939453125,190.69619750976562,91.79246520996094,117.91184997558594,115.07957458496094,94.93734741210938,0.7572180032730103,0.7558980584144592,0.755500316619873
91.0,3.0033333333333334,1.0,258.2809143066406,191.26132202148438,93.58031463623047,119.06004333496094,113.51992797851562,94.25932312011719,0.7740537524223328,0.7574314475059509,0.7503820657730103
92.0,3.0366666666666666,1.0,258.28131103515625,191.74746704101562,95.34385681152344,120.2071762084961,112.23733520507812,93.53756713867188,0.7936077117919922,0.7858322858810425,0.7810089588165283
93.0,3.0700000000000003,1.0,257.5823974609375,192.26150512695312,97.63887786865234,121.26629638671875,110.69615173339844,92.91131591796875,0.8046370148658752,0.775320827960968,0.765587329864502
94.0,3.1033333333333335,1.0,256.9928894042969,193.01271057128906,99.55216979980469,122.36991882324219,108.86582946777344,92.55029296875,0.7954174876213074,0.7630941867828369,0.7388343811035156
95.0,3.1366666666666667,1.0,256.50592041015625,193.5022735595703,101.59156799316406,122.77557373046875,107.18274688720703,92.01324462890625,0.8038581013679504,0.7604392766952515,0.7046980857849121
96.0,3.1700000000000004,1.0,255.75357055664062,193.98553466796875,103.45063781738281,123.21361541748047,104.92681121826172,91.60581970214844,0.7818456888198853,0.7701503038406372,0.7314285635948181
97.0,3.2033333333333336,1.0,255.3509521484375,194.70162963867188,105.10069274902344,123.42886352539062,103.03019714355469,91.30789184570312,0.7766280174255371,0.7478346824645996,0.7443938851356506
98.0,3.236666666666667,1.0,254.86672973632812,195.43359375,106.59088134765625,123.27647399902344,101.28915405273438,90.97300720214844,0.7809121012687683,0.7697999477386475,0.7553008198738098
99.0,3.27,1.0,254.2715606689453,196.25387573242188,107.99931335449219,123.06248474121094,99.30571746826172,90.98379516601562,0.7781192660331726,0.7737274765968323,0.7617582082748413
100.0,3.3033333333333337,1.0,253.88665771484375,196.89849853515625,109.36190795898438,122.43821716308594,97.91615295410156,91.21220397949219,0.7801772952079773,0.7702324986457825,0.7537244558334351
101.0,3.336666666666667,1.0,252.99380493164062,197.7271270751953,110.68646240234375,121.67640686035156,96.44166564941406,91.33980560302734,0.7755415439605713,0.7432271838188171,0.7227659225463867
102.0,3.37,1.0,252.1916961669922,198.66957092285156,112.19305419921875,120.75900268554688,95.1259994506836,92.12864685058594,0.7864506840705872,0.7669726610183716,0.7023726105690002
103.0,3.4033333333333333,1.0,251.84852600097656,199.56008911132812,113.05217742919922,120.02267456054688,94.31640625,92.74794006347656,0.8053699731826782,0.7790230512619019,0.7294008731842041
104.0,3.436666666666667,1.0,250.7901611328125,200.5220947265625,114.14301300048828,119.06912231445312,93.85850524902344,93.68154907226562,0.7790927886962891,0.7621012330055237,0.7595911622047424
105.0,3.47,1.0,250.25152587890625,201.49705505371094,115.33970642089844,117.88432312011719,93.44419860839844,94.9614028930664,0.7724889516830444,0.7666627168655396,0.7605744004249573
106.0,3.5033333333333334,1.0,249.7451934814453,202.48886108398438,115.90130615234375,116.33165740966797,93.17141723632812,96.326171875,0.7932115793228149,0.7681292295455933,0.744118332862854
107.0,3.5366666666666666,1.0,248.84658813476562,203.78228759765625,116.47237396240234,115.05172729492188,93.30924987792969,97.53753662109375,0.7890920042991638,0.7841424942016602,0.7291285395622253
108.0,3.5700000000000003,1.0,248.0954132080078,204.953125,117.01303100585938,113.39398193359375,93.55484008789062,98.9810562133789,0.7580389976501465,0.7572818398475647,0.7469600439071655
109.0,3.605,1.0,247.4228515625,206.13943481445312,117.38592529296875,111.83235168457031,93.40277099609375,100.26219177246094,0.7907691597938538,0.7809815406799316,0.7744782567024231
110.0,3.6383333333333336,1.0,246.69635009765625,207.51065063476562,117.39839172363281,110.66459655761719,93.5804443359375,101.68842315673828,0.8091434836387634,0.7911997437477112,0.728710949420929
111.0,3.671666666666667,1.0,245.79547119140625,208.58023071289062,117.68898010253906,108.92855834960938,93.76872253417969,103.06105041503906,0.7961450219154358,0.7607624530792236,0.7366785407066345
112.0,3.705,1.0,245.1280517578125,209.6523895263672,117.88064575195312,107.38890075683594,93.79186248779297,104.23782348632812,0.7698783278465271,0.7665156126022339,0.7597516775131226
113.0,3.7383333333333337,1.0,244.4493408203125,210.88674926757812,117.89273071289062,105.83106994628906,93.64580535888672,105.81315612792969,0.7961174249649048,0.7895143628120422,0.7794125080108643
114.0,3.771666666666667,1.0,243.7882843017578,211.81201171875,117.80296325683594,104.12572479248047,94.0331802368164,107.10223388671875,0.7796596884727478,0.7640206217765808,0.7434163689613342
115.0,3.805,1.0,243.09170532226562,212.85430908203125,117.89544677734375,102.61490631103516,94.06687927246094,108.61288452148438,0.777308464050293,0.7638474702835083,0.7196755409240723
116.0,3.8383333333333334,1.0,242.32388305664062,213.58340454101562,117.65361022949219,101.11036682128906,94.12986755371094,110.5477294921875,0.7976461052894592,0.7792708277702332,0.7367224097251892
117.0,3.871666666666667,1.0,241.60147094726562,214.7081756591797,117.59353637695312,99.4930419921875,94.61051940917969,112.07804870605469,0.7878593802452087,0.7606542706489563,0.7596961259841919
118.0,3.9050000000000002,1.0,241.06674194335938,215.5965118408203,117.50051879882812,98.196044921875,94.888671875,113.7308349609375,0.7755666375160217,0.7695457935333252,0.7629222869873047
119.0,3.9383333333333335,1.0,240.46165466308594,216.36248779296875,117.40238952636719,96.53056335449219,94.72896575927734,115.95210266113281,0.8186550736427307,0.7822815179824829,0.75883549451828
120.0,3.9716666666666667,1.0,239.59532165527344,217.07455444335938,117.20732116699219,95.2841796875,95.19752502441406,117.68256378173828,0.7502523064613342,0.7437282800674438,0.7413404583930969
121.0,4.005,1.0,238.94873046875,217.78463745117188,116.97549438476562,94.05168151855469,95.45482635498047,119.34611511230469,0.7746145129203796,0.7415511608123779,0.7281831502914429
122.0,4.038333333333333,1.0,238.6128692626953,218.53431701660156,116.58796691894531,92.94168853759766,95.93197631835938,120.67097473144531,0.8055153489112854,0.7699514031410217,0.7427853941917419
123.0,4.071666666666667,1.0,237.98919677734375,219.23080444335938,115.99256896972656,91.97894287109375,96.34358215332031,121.91535949707031,0.7919967770576477,0.7860127687454224,0.7575362324714661
124.0,4.105,1.0,237.39910888671875,220.0376434326172,115.18287658691406,91.35845184326172,96.74341583251953,122.90953063964844,0.7834267020225525,0.7796120047569275,0.7704728841781616
125.0,4.138333333333334,1.0,237.03201293945312,220.49826049804688,114.1954345703125,90.87730407714844,97.52288818359375,123.34219360351562,0.7863270044326782,0.764057457447052,0.7632975578308105
126.0,4.171666666666667,1.0,236.597412109375,221.14183044433594,113.1106185913086,90.55919647216797,98.1443862915039,123.95658111572266,0.7795952558517456,0.7665543556213379,0.7614977955818176
127.0,4.205,1.0,236.06375122070312,222.08108520507812,112.14556884765625,90.1405029296875,98.47705078125,124.36746215820312,0.7965276837348938,0.7547451853752136,0.7297527194023132
128.0,4.238333333333333,1.0,235.5318603515625,222.83631896972656,110.86610412597656,89.87136840820312,99.03461456298828,124.60189819335938,0.7939336895942688,0.7459378838539124,0.7266082763671875
129.0,4.2716666666666665,1.0,235.12954711914062,223.58489990234375,109.27125549316406,89.54939270019531,99.77381134033203,124.66007995605469,0.7893383502960205,0.7488481998443604,0.7269222736358643
130.0,4.305000000000001,1.0,234.53378295898438,224.31283569335938,108.03269958496094,89.2294921875,100.51248168945312,124.6087417602539,0.7841100692749023,0.7633754014968872,0.7428255081176758
131.0,4.338333333333334,1.0,234.22360229492188,225.34542846679688,106.173828125,88.72563171386719,101.11799621582031,124.32899475097656,0.7864328026771545,0.771583080291748,0.755565881729126
132.0,4.371666666666667,1.0,234.03314208984375,226.204833984375,104.41775512695312,88.66556549072266,101.82715606689453,124.04019165039062,0.7872287034988403,0.7472580075263977,0.737204909324646
133.0,4.405,1.0,233.40921020507812,227.31460571289062,102.68740844726562,88.689453125,102.31692504882812,123.42607116699219,0.7772046327590942,0.7445070147514343,0.70968097448349
134.0,4.4383333333333335,1.0,233.0567169189453,228.09243774414062,100.95594787597656,88.54963684082031,102.8812255859375,122.94234466552734,0.743847668170929,0.7437164187431335,0.7349866032600403
135.0,4.471666666666667,1.0,232.77989196777344,229.40805053710938,98.95022583007812,89.18563842773438,103.46858215332031,122.127197265625,0.7874199748039246,0.7809262275695801,0.7355479598045349
136.0,4.505,1.0,232.39785766601562,230.3150634765625,97.72581481933594,89.53672790527344,104.0290756225586,120.97159576416016,0.8037311434745789,0.7779959440231323,0.7318565845489502
137.0,4.538333333333333,1.0,231.96051025390625,231.68133544921875,96.38041687011719,90.43623352050781,104.83486938476562,119.90444946289062,0.7878723740577698,0.7612137794494629,0.7404208183288574
138.0,4.571666666666667,1.0,231.7620391845703,232.71165466308594,94.91513061523438,91.54879760742188,105.46128845214844,118.67042541503906,0.7970266342163086,0.778649091720581,0.7402759790420532
139.0,4.605,1.0,231.28451538085938,234.09434509277344,93.83111572265625,93.08992004394531,106.17162322998047,117.06364440917969,0.7981614470481873,0.7872138023376465,0.7824763655662537
140.0,4.638333333333334,1.0,231.07403564453125,235.42263793945312,92.83296203613281,94.62596130371094,106.79481506347656,115.31884765625,0.7908559441566467,0.7562264204025269,0.753104567527771
141.0,4.671666666666667,1.0,230.42031860351562,236.7532958984375,91.91226196289062,96.33821868896484,107.42838287353516,113.66743469238281,0.771747887134552,0.7483304142951965,0.7086415886878967
142.0,4.705,1.0,229.9829559326172,238.03993225097656,91.46546173095703,98.13459777832031,107.97590637207031,112.07179260253906,0.7738388180732727,0.7617506384849548,0.7521145939826965
143.0,4.738333333333333,1.0,229.43211364746094,239.498291015625,90.61827850341797,99.78750610351562,108.30595397949219,110.43421936035156,0.7716097831726074,0.766339898109436,0.739270806312561
144.0,4.7716666666666665,1.0,229.1871337890625,240.8749542236328,89.93606567382812,101.57119750976562,108.89112091064453,108.74363708496094,0.8078943490982056,0.7486479878425598,0.7268503308296204
145.0,4.805000000000001,1.0,228.53091430664062,242.25033569335938,89.27377319335938,103.6510238647461,109.50315856933594,107.483642578125,0.7655847668647766,0.7528163194656372,0.7451447248458862
146.0,4.838333333333334,1.0,227.98251342773438,243.24560546875,88.67620849609375,105.22811889648438,109.98863220214844,106.2615966796875,0.7878493070602417,0.7825534343719482,0.7757546305656433
147.0,4.871666666666667,1.0,227.49913024902344,244.591796875,87.95652770996094,106.62496948242188,110.83232879638672,105.3209228515625,0.789813220500946,0.7865559458732605,0.7630420923233032
148.0,4.905,1.0,226.74893188476562,245.8433074951172,86.97390747070312,108.46708679199219,111.60377502441406,104.37480926513672,0.7451545000076294,0.7400888800621033,0.7250803709030151
149.0,4.9383333333333335,1.0,226.12948608398438,246.95033264160156,86.20452880859375,109.76219177246094,112.30699157714844,103.92493438720703,0.7554307579994202,0.7451076507568359,0.7380920648574829
150.0,4.971666666666667,1.0,225.503173828125,248.15945434570312,85.15864562988281,110.98235321044922,113.29472351074219,103.10792541503906,0.8222430944442749,0.7722945809364319,0.7244474291801453
151.0,5.005,1.0,224.9630126953125,249.30526733398438,84.34359741210938,112.18324279785156,114.1319580078125,102.23513793945312,0.7883668541908264,0.7684266567230225,0.7413442134857178
152.0,5.04,1.0,224.4130859375,250.46142578125,83.74998474121094,113.42192077636719,114.81133270263672,101.51408386230469,0.7678984999656677,0.7661060690879822,0.7301880717277527
153.0,5.073333333333333,1.0,223.5963134765625,251.33375549316406,83.31907653808594,114.80221557617188,115.51766204833984,100.81265258789062,0.7926673293113708,0.7712907791137695,0.7221519351005554
154.0,5.106666666666667,1.0,223.00241088867188,252.01951599121094,83.14999389648438,115.67613220214844,115.74345397949219,100.51376342773438,0.7918769717216492,0.7844116687774658,0.7589510679244995
155.0,5.140000000000001,1.0,222.18553161621094,253.06727600097656,82.92848205566406,116.74192810058594,115.85537719726562,100.15629577636719,0.7827780842781067,0.7697276473045349,0.7694636583328247
