frame_id,time,detected,x1,y1,c1
1.0,0.0,1.0,72.60873413085938,52.107666015625,0.7685102820396423
2.0,0.03333333333333333,1.0,72.21443176269531,51.845062255859375,0.7218601703643799
3.0,0.06666666666666667,1.0,71.38604736328125,51.81092834472656,0.759337842464447
4.0,0.1,1.0,71.04924011230469,51.64914321899414,0.7517779469490051
5.0,0.13333333333333333,1.0,70.4835205078125,51.49531555175781,0.7563018202781677
6.0,0.16666666666666669,1.0,70.08291625976562,51.37395477294922,0.7285129427909851
7.0,0.2,1.0,69.51719665527344,51.322853088378906,0.7066791653633118
8.0,0.23333333333333334,1.0,69.08377838134766,51.12232208251953,0.7435544729232788
9.0,0.26666666666666666,1.0,68.45356750488281,51.13438034057617,0.7536972165107727
10.0,0.3,1.0,68.0957260131836,51.03636932373047,0.7360353469848633
11.0,0.33333333333333337,1.0,67.47240447998047,50.94343566894531,0.7220929861068726
12.0,0.3666666666666667,1.0,66.96733856201172,50.92155456542969,0.7138246893882751
13.0,0.4,1.0,66.40630340576172,50.692543029785156,0.7464645504951477
14.0,0.43333333333333335,1.0,65.92752838134766,50.70817947387695,0.7603226900100708
15.0,0.4666666666666667,1.0,65.34381866455078,50.654327392578125,0.7453989386558533
16.0,0.5,1.0,64.91230010986328,50.55315017700195,0.71645188331604
17.0,0.5333333333333333,1.0,64.2371597290039,50.59922790527344,0.7396829128265381
18.0,0.5666666666666667,1.0,63.791282653808594,50.67268753051758,0.7543458342552185
19.0,0.6,1.0,63.167686462402344,50.64508056640625,0.7663187384605408
20.0,0.6333333333333334,1.0,62.51950454711914,50.67072296142578,0.7145074009895325
21.0,0.6666666666666667,1.0,61.906105041503906,50.70355987548828,0.719426155090332
22.0,0.7000000000000001,1.0,61.592185974121094,50.77195739746094,0.7594302892684937
23.0,0.735,1.0,60.992652893066406,50.81605529785156,0.7652674913406372
24.0,0.7683333333333334,1.0,60.691650390625,50.963504791259766,0.7470025420188904
25.0,0.8016666666666667,1.0,60.28535842895508,51.31238555908203,0.7277196645736694
26.0,0.8350000000000001,1.0,59.967002868652344,51.516456604003906,0.7268543243408203
27.0,0.8683333333333334,1.0,59.221435546875,51.79297637939453,0.7225184440612793
28.0,0.9016666666666667,1.0,58.928009033203125,52.170326232910156,0.7562592625617981
29.0,0.935,1.0,58.63551712036133,52.39274597167969,0.7759589552879333
30.0,0.9683333333333334,1.0,58.35157775878906,52.76884460449219,0.7783321142196655
31.0,1.0016666666666667,1.0,57.979469299316406,53.131065368652344,0.7508952021598816
32.0,1.0350000000000001,1.0,57.69538879394531,53.61511993408203,0.7314779758453369
33.0,1.0683333333333334,1.0,57.404136657714844,54.26686096191406,0.7323098182678223
34.0,1.1016666666666668,1.0,57.069976806640625,54.760589599609375,0.7249176502227783
35.0,1.135,1.0,56.63798522949219,55.484561920166016,0.7593937516212463
36.0,1.1683333333333334,1.0,56.648765563964844,56.06583786010742,0.72368323802948
37.0,1.2016666666666667,1.0,56.3476676940918,56.88067626953125,0.7502995133399963
